product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Sugar,104.43,46,2024-05-15,wholesale,toys,4352.25,58944,Mohammed Ali,Partial,Processing,W7,Cancelled,Order #58944,2024-05-15,Cancelled for Sugar
Biscuits,326.85,48,2024-04-27,regular,cleaning,17663.89,55926,Wei Chen,Unpaid,Returned,W1,Cancelled,Order #55926,2024-04-27,Cancelled for Biscuits
Sugar,152.1,14,2024-04-25,affiliate,clothing,1760.38,53875,David Kim,Partial,Cancelled,W8,Delayed,Order #53875,2024-04-25,Delayed for Sugar
Toothpaste,358.81,5,2024-04-28,employee,beverage,1662.84,76765,Priya Patel,Pending,Processing,W1,Delayed,Order #76765,2024-04-28,Delayed for Toothpaste
Salt,362.92,4,2024-04-02,new,beverage,1371.61,51776,Jane Smith,Processing,Out for Delivery,W6,Reminder,Order #51776,2024-04-02,Reminder for Salt
Soap,130.79,50,2024-03-11,vip,food,5868.95,78887,Tom M�ller,Processing,Out for Delivery,W1,Settlement,Order #78887,2024-03-11,Settlement for Soap
Biscuits,101.45,42,2024-05-11,guest,cleaning,4919.58,87743,Emily Brown,Pending,Delivered,W2,Info,Order #87743,2024-05-11,Info for Biscuits
Juice,56.87,47,2024-02-04,vip,stationery,3107.96,99372,Wei Chen,Unpaid,On Hold,W1,Promotion,Order #99372,2024-02-04,Promotion for Juice
Juice,49.53,11,2024-05-03,guest,stationery,643.51,30571,Anna Ivanova,Pending,Out for Delivery,W6,Delayed,Order #30571,2024-05-03,Delayed for Juice
Salt,259.89,21,2024-03-10,returning,food,6143.32,52353,Emily Brown,Partial,Shipping,W5,Delayed,Order #52353,2024-03-10,Delayed for Salt
Sugar,110.06,4,2024-05-17,returning,beverage,491.35,62636,Jane Smith,Failed,Returned,W3,Returned,Order #62636,2024-05-17,Returned for Sugar
Cooking Oil,127.79,8,2024-03-23,returning,food,898.33,38474,Fatima Zahra,Paid,Delivered,W8,Reminder,Order #38474,2024-03-23,Reminder for Cooking Oil
Shampoo,127.37,16,2024-01-20,affiliate,clothing,2083.3,51420,Wei Chen,Partial,Cancelled,W6,Info,Order #51420,2024-01-20,Info for Shampoo
Sugar,186.37,46,2024-06-03,wholesale,home,8766.9,61904,Wei Chen,Unpaid,Delivered,W9,Info,Order #61904,2024-06-03,Info for Sugar
Snacks,245.18,28,2024-05-29,new,personal care,5616.6,49724,Mohammed Ali,Refunded,Processing,W9,Shipped,Order #49724,2024-05-29,Shipped for Snacks
Snacks,411.73,9,2024-01-17,wholesale,cleaning,4109.94,26710,Priya Patel,Partial,Out for Delivery,W7,Reminder,Order #26710,2024-01-17,Reminder for Snacks
Shampoo,100.76,45,2024-05-17,guest,home,3972.1,50888,Anna Ivanova,Unpaid,Delivered,W8,Settlement,Order #50888,2024-05-17,Settlement for Shampoo
Toothpaste,134.73,29,2024-02-13,returning,personal care,3578.29,27169,Fatima Zahra,Pending,Delivered,W1,Delivered,Order #27169,2024-02-13,Delivered for Toothpaste
Biscuits,478.61,5,2024-01-08,guest,beverage,2613.33,44546,Mohammed Ali,Processing,Delivered,W2,Promotion,Order #44546,2024-01-08,Promotion for Biscuits
Tea,448.73,29,2024-03-22,wholesale,beverage,12793.91,55505,David Kim,Processing,Cancelled,W7,Shipped,Order #55505,2024-03-22,Shipped for Tea
Cooking Oil,148.49,11,2024-03-05,affiliate,electronics,1412.47,79047,Priya Patel,Refunded,Shipping,W1,Shipped,Order #79047,2024-03-05,Shipped for Cooking Oil
Milk,95.88,27,2024-02-14,vip,food,2541.04,85452,John Doe,Unpaid,Delivered,W3,Cancelled,Order #85452,2024-02-14,Cancelled for Milk
Juice,129.67,49,2024-03-21,vip,cleaning,5949.58,98910,Mohammed Ali,Refunded,Returned,W1,Shipped,Order #98910,2024-03-21,Shipped for Juice
Soap,385.03,40,2024-03-06,vip,stationery,12991.96,34380,Jane Smith,Partial,Out for Delivery,W3,Delivered,Order #34380,2024-03-06,Delivered for Soap
Shampoo,146.65,33,2024-05-17,returning,toys,3899.65,73819,John Doe,Partial,On Hold,W4,Shipped,Order #73819,2024-05-17,Shipped for Shampoo
Snacks,467.47,44,2024-02-05,wholesale,personal care,20997.07,72535,Anna Ivanova,Partial,Shipping,W8,Delayed,Order #72535,2024-02-05,Delayed for Snacks
Cooking Oil,10.03,20,2024-05-28,guest,personal care,235.27,93574,Carlos Gomez,Refunded,Delivered,W9,Shipped,Order #93574,2024-05-28,Shipped for Cooking Oil
Shampoo,313.61,7,2024-03-18,affiliate,home,2595.69,31895,Tom M�ller,Failed,Returned,W8,Returned,Order #31895,2024-03-18,Returned for Shampoo
Shampoo,310.75,29,2024-03-10,guest,stationery,9070.7,71225,Carlos Gomez,Processing,Returned,W7,Info,Order #71225,2024-03-10,Info for Shampoo
Coffee,402.37,3,2024-06-13,wholesale,food,1277.76,85508,Leslie Alexander,Partial,On Hold,W3,Cancelled,Order #85508,2024-06-13,Cancelled for Coffee
Wheat,452.88,24,2024-01-27,new,food,10662.08,62282,Lucas Rossi,Processing,Out for Delivery,W7,Delivered,Order #62282,2024-01-27,Delivered for Wheat
Basmati Rice,137.65,5,2024-04-11,guest,food,631.28,29235,Wei Chen,Refunded,Processing,W8,Settlement,Order #29235,2024-04-11,Settlement for Basmati Rice
Tea,65.58,16,2024-01-16,wholesale,clothing,1209.86,43704,Sara Lee,Paid,On Hold,W2,Delayed,Order #43704,2024-01-16,Delayed for Tea
Basmati Rice,36.05,36,2024-06-07,guest,stationery,1261.19,42474,Mohammed Ali,Processing,On Hold,W6,Settlement,Order #42474,2024-06-07,Settlement for Basmati Rice
Shampoo,212.44,41,2024-01-15,new,stationery,7374.97,61196,Emily Brown,Partial,Returned,W4,Delayed,Order #61196,2024-01-15,Delayed for Shampoo
Juice,417.34,33,2024-03-03,regular,stationery,16038.74,50528,David Kim,Paid,Cancelled,W7,Delivered,Order #50528,2024-03-03,Delivered for Juice
Toothpaste,155.94,22,2024-05-08,affiliate,personal care,3064.72,76283,Mohammed Ali,Pending,Delivered,W5,Info,Order #76283,2024-05-08,Info for Toothpaste
Bathroom Essentials,159.82,40,2024-04-01,new,beverage,6610.97,77483,David Kim,Unpaid,Out for Delivery,W9,Reminder,Order #77483,2024-04-01,Reminder for Bathroom Essentials
Coffee,89.73,29,2024-04-22,vip,clothing,2315.73,53971,Emily Brown,Processing,Returned,W7,Returned,Order #53971,2024-04-22,Returned for Coffee
Biscuits,300.12,34,2024-01-02,wholesale,food,11162.28,52639,Priya Patel,Failed,On Hold,W3,Delayed,Order #52639,2024-01-02,Delayed for Biscuits
Bathroom Essentials,283.38,10,2024-03-16,vip,electronics,3227.61,24610,Sofia Garcia,Failed,On Hold,W2,Cancelled,Order #24610,2024-03-16,Cancelled for Bathroom Essentials
Cooking Oil,274.53,29,2024-03-21,vip,beverage,8722.65,92266,Carlos Gomez,Pending,Shipping,W3,Reminder,Order #92266,2024-03-21,Reminder for Cooking Oil
Snacks,498.55,5,2024-05-17,regular,food,2218.52,28079,Mohammed Ali,Partial,On Hold,W2,Info,Order #28079,2024-05-17,Info for Snacks
Milk,379.49,31,2024-06-17,wholesale,home,11698.88,40178,Carlos Gomez,Unpaid,Processing,W6,Delivered,Order #40178,2024-06-17,Delivered for Milk
Bathroom Essentials,380.55,16,2024-03-25,wholesale,electronics,5018.15,42314,Priya Patel,Unpaid,Shipping,W9,Promotion,Order #42314,2024-03-25,Promotion for Bathroom Essentials
Soap,445.92,48,2024-05-14,guest,personal care,19350.06,87175,David Kim,Unpaid,Returned,W6,Reminder,Order #87175,2024-05-14,Reminder for Soap
Bathroom Essentials,432.72,38,2024-01-13,guest,home,13631.13,90377,Mohammed Ali,Unpaid,Processing,W3,Returned,Order #90377,2024-01-13,Returned for Bathroom Essentials
Toothpaste,300.81,8,2024-01-10,vip,personal care,2690.25,68660,Tom M�ller,Pending,On Hold,W1,Cancelled,Order #68660,2024-01-10,Cancelled for Toothpaste
Bathroom Essentials,296.21,2,2024-06-13,vip,home,486.58,41017,Anna Ivanova,Failed,Processing,W8,Delayed,Order #41017,2024-06-13,Delayed for Bathroom Essentials
Basmati Rice,408.89,16,2024-02-09,wholesale,food,6375.44,50945,Tom M�ller,Pending,Delivered,W8,Settlement,Order #50945,2024-02-09,Settlement for Basmati Rice
Wheat,82.22,50,2024-06-28,new,electronics,3795.5,30385,David Kim,Partial,Shipping,W6,Reminder,Order #30385,2024-06-28,Reminder for Wheat
Soap,240.97,41,2024-04-15,regular,toys,8052.97,78108,Emily Brown,Refunded,Returned,W5,Shipped,Order #78108,2024-04-15,Shipped for Soap
Bathroom Essentials,188.05,21,2024-02-21,employee,food,4478.09,57227,Fatima Zahra,Refunded,Processing,W4,Promotion,Order #57227,2024-02-21,Promotion for Bathroom Essentials
Salt,151.22,19,2024-04-09,new,food,2837.87,51181,Jane Smith,Partial,Shipping,W4,Returned,Order #51181,2024-04-09,Returned for Salt
Cooking Oil,305.89,9,2024-04-11,affiliate,electronics,2686.26,68285,Priya Patel,Unpaid,Delivered,W4,Delayed,Order #68285,2024-04-11,Delayed for Cooking Oil
Coffee,113.29,31,2024-05-22,employee,electronics,4116.74,94662,Priya Patel,Partial,Delivered,W7,Settlement,Order #94662,2024-05-22,Settlement for Coffee
Bathroom Essentials,308.5,1,2024-06-23,regular,home,349.02,30050,Carlos Gomez,Failed,Delivered,W1,Returned,Order #30050,2024-06-23,Returned for Bathroom Essentials
Biscuits,29.69,49,2024-06-05,affiliate,home,1214.27,56864,Jane Smith,Processing,Shipping,W4,Reminder,Order #56864,2024-06-05,Reminder for Biscuits
Milk,391.66,8,2024-04-16,new,clothing,3701.51,70352,Leslie Alexander,Processing,Out for Delivery,W1,Info,Order #70352,2024-04-16,Info for Milk
Coffee,222.01,46,2024-01-12,affiliate,toys,9224.35,98563,Leslie Alexander,Processing,Returned,W5,Reminder,Order #98563,2024-01-12,Reminder for Coffee
Juice,370.45,31,2024-04-26,affiliate,stationery,10375.07,71824,Sofia Garcia,Processing,Returned,W5,Settlement,Order #71824,2024-04-26,Settlement for Juice
Milk,413.47,16,2024-06-29,vip,food,6761.41,80794,Anna Ivanova,Unpaid,Cancelled,W4,Shipped,Order #80794,2024-06-29,Shipped for Milk
Bathroom Essentials,275.88,46,2024-06-03,vip,food,14632.22,31562,Priya Patel,Partial,Processing,W1,Reminder,Order #31562,2024-06-03,Reminder for Bathroom Essentials
Coffee,171.86,6,2024-02-08,vip,clothing,1186.34,77949,Sara Lee,Pending,On Hold,W4,Reminder,Order #77949,2024-02-08,Reminder for Coffee
Biscuits,485.13,37,2024-03-16,regular,clothing,15331.77,46507,Anna Ivanova,Paid,Cancelled,W1,Settlement,Order #46507,2024-03-16,Settlement for Biscuits
Milk,334.09,10,2024-06-21,wholesale,food,3729.22,44530,Jane Smith,Partial,On Hold,W6,Cancelled,Order #44530,2024-06-21,Cancelled for Milk
Soap,115.01,41,2024-04-01,new,beverage,5385.96,57164,John Doe,Processing,Processing,W9,Shipped,Order #57164,2024-04-01,Shipped for Soap
Bathroom Essentials,105.42,44,2024-01-23,guest,food,4391.87,83933,Sofia Garcia,Unpaid,Processing,W7,Delayed,Order #83933,2024-01-23,Delayed for Bathroom Essentials
Toothpaste,54.03,33,2024-04-07,affiliate,beverage,1675.63,49803,Sofia Garcia,Pending,Delivered,W9,Delayed,Order #49803,2024-04-07,Delayed for Toothpaste
Cooking Oil,119.65,25,2024-03-16,vip,clothing,3300.9,73895,Jane Smith,Pending,Out for Delivery,W3,Reminder,Order #73895,2024-03-16,Reminder for Cooking Oil
Basmati Rice,427.1,41,2024-06-27,wholesale,beverage,17225.57,64984,Anna Ivanova,Processing,Delivered,W7,Info,Order #64984,2024-06-27,Info for Basmati Rice
Milk,112.56,15,2024-03-02,affiliate,food,1467.7,86441,Anna Ivanova,Failed,Returned,W6,Settlement,Order #86441,2024-03-02,Settlement for Milk
Wheat,108.81,44,2024-06-11,employee,food,3991.05,79897,Leslie Alexander,Processing,Cancelled,W6,Promotion,Order #79897,2024-06-11,Promotion for Wheat
Toothpaste,233.88,28,2024-02-24,regular,beverage,7158.19,28298,David Kim,Pending,Out for Delivery,W3,Returned,Order #28298,2024-02-24,Returned for Toothpaste
Bathroom Essentials,314.95,20,2024-05-15,new,electronics,6931.71,31192,Jane Smith,Refunded,Shipping,W2,Info,Order #31192,2024-05-15,Info for Bathroom Essentials
Sugar,255.6,25,2024-04-03,employee,toys,7642.7,78378,John Doe,Pending,Returned,W2,Info,Order #78378,2024-04-03,Info for Sugar
Tea,223.87,8,2024-06-10,new,personal care,1826.51,84042,Wei Chen,Processing,Delivered,W7,Shipped,Order #84042,2024-06-10,Shipped for Tea
Milk,447.9,11,2024-05-13,affiliate,cleaning,4642.45,95616,Carlos Gomez,Partial,Cancelled,W7,Promotion,Order #95616,2024-05-13,Promotion for Milk
Wheat,364.02,40,2024-04-06,new,home,12837.82,75234,Anna Ivanova,Pending,Shipping,W1,Settlement,Order #75234,2024-04-06,Settlement for Wheat
Snacks,13.67,6,2024-03-02,guest,toys,77.56,24917,Mohammed Ali,Partial,Shipping,W8,Settlement,Order #24917,2024-03-02,Settlement for Snacks
Toothpaste,75.45,14,2024-02-18,guest,personal care,1113.76,80582,Lucas Rossi,Pending,Delivered,W7,Delivered,Order #80582,2024-02-18,Delivered for Toothpaste
Snacks,91.78,44,2024-06-09,vip,cleaning,3939.59,89728,Wei Chen,Paid,Out for Delivery,W2,Settlement,Order #89728,2024-06-09,Settlement for Snacks
Shampoo,165.8,12,2024-02-24,wholesale,cleaning,2165.41,97276,John Doe,Refunded,Shipping,W7,Promotion,Order #97276,2024-02-24,Promotion for Shampoo
Toothpaste,206.24,9,2024-06-25,regular,clothing,1707.27,76938,Anna Ivanova,Processing,On Hold,W8,Shipped,Order #76938,2024-06-25,Shipped for Toothpaste
Tea,494.92,7,2024-02-14,regular,stationery,3768.74,82411,Mohammed Ali,Partial,Returned,W6,Delivered,Order #82411,2024-02-14,Delivered for Tea
Soap,14.58,38,2024-03-20,regular,cleaning,601.14,52703,Priya Patel,Pending,Cancelled,W3,Delivered,Order #52703,2024-03-20,Delivered for Soap
Salt,419.54,30,2024-02-05,guest,cleaning,14775.34,48956,John Doe,Refunded,Returned,W2,Cancelled,Order #48956,2024-02-05,Cancelled for Salt
Salt,135.1,38,2024-05-21,returning,clothing,5722.09,84256,David Kim,Pending,Cancelled,W9,Settlement,Order #84256,2024-05-21,Settlement for Salt
Shampoo,434.87,32,2024-03-04,affiliate,clothing,13677.84,55637,Sara Lee,Processing,Cancelled,W7,Cancelled,Order #55637,2024-03-04,Cancelled for Shampoo
Snacks,15.62,2,2024-05-27,guest,home,35.97,26457,Priya Patel,Refunded,Shipping,W9,Promotion,Order #26457,2024-05-27,Promotion for Snacks
Milk,91.23,37,2024-03-07,affiliate,electronics,3383.85,55046,Emily Brown,Processing,Shipping,W6,Reminder,Order #55046,2024-03-07,Reminder for Milk
Juice,53.47,12,2024-04-21,vip,electronics,730.27,23148,Sara Lee,Pending,Cancelled,W3,Cancelled,Order #23148,2024-04-21,Cancelled for Juice
Shampoo,121.12,9,2024-06-24,returning,clothing,986.33,74687,Lucas Rossi,Pending,Returned,W5,Info,Order #74687,2024-06-24,Info for Shampoo
Coffee,209.06,41,2024-05-18,guest,cleaning,8808.83,96289,David Kim,Processing,Out for Delivery,W7,Delayed,Order #96289,2024-05-18,Delayed for Coffee
Tea,288.11,49,2024-02-07,guest,home,14380.69,81697,Sofia Garcia,Failed,Returned,W7,Shipped,Order #81697,2024-02-07,Shipped for Tea
Tea,468.75,20,2024-02-16,employee,beverage,9042.9,88605,David Kim,Unpaid,Returned,W3,Reminder,Order #88605,2024-02-16,Reminder for Tea
Shampoo,404.48,40,2024-01-11,vip,beverage,15264.36,35477,Priya Patel,Pending,Cancelled,W3,Settlement,Order #35477,2024-01-11,Settlement for Shampoo
Basmati Rice,212.66,23,2024-01-12,regular,electronics,5818.27,49901,Leslie Alexander,Partial,Delivered,W5,Promotion,Order #49901,2024-01-12,Promotion for Basmati Rice
Coffee,185.86,15,2024-05-17,new,cleaning,2440.95,94749,David Kim,Failed,Cancelled,W6,Delayed,Order #94749,2024-05-17,Delayed for Coffee
Salt,217.11,30,2024-05-13,regular,cleaning,7756.98,90263,Lucas Rossi,Failed,Cancelled,W2,Settlement,Order #90263,2024-05-13,Settlement for Salt
Cooking Oil,135.19,9,2024-04-15,vip,stationery,1079.69,74950,Tom M�ller,Unpaid,Cancelled,W4,Delayed,Order #74950,2024-04-15,Delayed for Cooking Oil
Snacks,14.02,49,2024-05-16,employee,electronics,698.24,30593,Sofia Garcia,Pending,Processing,W1,Shipped,Order #30593,2024-05-16,Shipped for Snacks
Bathroom Essentials,467.98,5,2024-05-16,employee,electronics,2653.03,58389,Sara Lee,Processing,Out for Delivery,W3,Delivered,Order #58389,2024-05-16,Delivered for Bathroom Essentials
Cooking Oil,13.88,28,2024-03-22,new,food,433.4,69608,Sara Lee,Pending,Shipping,W3,Cancelled,Order #69608,2024-03-22,Cancelled for Cooking Oil
Cooking Oil,185.54,27,2024-03-07,regular,stationery,5262.43,45595,Leslie Alexander,Unpaid,Cancelled,W8,Delayed,Order #45595,2024-03-07,Delayed for Cooking Oil
Sugar,388.88,42,2024-03-14,affiliate,electronics,16309.59,48290,Anna Ivanova,Refunded,On Hold,W8,Promotion,Order #48290,2024-03-14,Promotion for Sugar
Sugar,103.0,21,2024-04-04,vip,personal care,1974.23,86393,Anna Ivanova,Processing,Processing,W4,Delivered,Order #86393,2024-04-04,Delivered for Sugar
Sugar,295.99,21,2024-03-08,employee,stationery,6126.98,29581,Sofia Garcia,Partial,Shipping,W7,Reminder,Order #29581,2024-03-08,Reminder for Sugar
Bathroom Essentials,218.19,31,2024-04-23,new,electronics,6975.26,80210,Mohammed Ali,Processing,On Hold,W7,Delayed,Order #80210,2024-04-23,Delayed for Bathroom Essentials
Juice,381.14,26,2024-02-09,wholesale,personal care,11424.77,26066,David Kim,Partial,Cancelled,W9,Settlement,Order #26066,2024-02-09,Settlement for Juice
Toothpaste,19.18,7,2024-05-31,guest,personal care,150.61,93481,Lucas Rossi,Refunded,Delivered,W7,Cancelled,Order #93481,2024-05-31,Cancelled for Toothpaste
Salt,96.59,22,2024-06-03,guest,stationery,2185.37,72904,Sara Lee,Unpaid,Returned,W5,Cancelled,Order #72904,2024-06-03,Cancelled for Salt
Tea,353.4,29,2024-01-06,wholesale,food,10298.22,47411,Anna Ivanova,Unpaid,Processing,W1,Delivered,Order #47411,2024-01-06,Delivered for Tea
Basmati Rice,13.8,37,2024-04-22,wholesale,personal care,582.94,92545,Sofia Garcia,Pending,Cancelled,W3,Reminder,Order #92545,2024-04-22,Reminder for Basmati Rice
Basmati Rice,376.06,21,2024-04-09,regular,personal care,6928.16,21572,Sofia Garcia,Partial,On Hold,W3,Settlement,Order #21572,2024-04-09,Settlement for Basmati Rice
Sugar,324.56,27,2024-03-15,returning,electronics,8528.14,87822,Wei Chen,Unpaid,On Hold,W4,Reminder,Order #87822,2024-03-15,Reminder for Sugar
Snacks,414.55,16,2024-03-27,wholesale,electronics,6056.04,82869,David Kim,Refunded,Returned,W8,Shipped,Order #82869,2024-03-27,Shipped for Snacks
Toothpaste,445.4,11,2024-01-10,employee,food,4011.35,77911,Tom M�ller,Refunded,On Hold,W2,Settlement,Order #77911,2024-01-10,Settlement for Toothpaste
Wheat,183.73,37,2024-06-07,affiliate,beverage,5448.12,53147,Wei Chen,Unpaid,Processing,W8,Promotion,Order #53147,2024-06-07,Promotion for Wheat
Tea,492.78,35,2024-05-27,employee,cleaning,16749.09,92707,Lucas Rossi,Paid,Shipping,W6,Shipped,Order #92707,2024-05-27,Shipped for Tea
Milk,236.94,46,2024-03-19,regular,toys,9421.77,91110,Anna Ivanova,Partial,Processing,W5,Delayed,Order #91110,2024-03-19,Delayed for Milk
Juice,19.77,24,2024-01-04,returning,clothing,476.51,70902,Leslie Alexander,Unpaid,On Hold,W3,Shipped,Order #70902,2024-01-04,Shipped for Juice
Basmati Rice,498.29,40,2024-04-10,affiliate,personal care,22146.11,92289,Jane Smith,Paid,Shipping,W8,Reminder,Order #92289,2024-04-10,Reminder for Basmati Rice
Coffee,339.91,18,2024-01-23,vip,toys,5645.81,99781,Mohammed Ali,Unpaid,Delivered,W2,Cancelled,Order #99781,2024-01-23,Cancelled for Coffee
Shampoo,83.9,15,2024-01-27,returning,personal care,1041.03,84337,Tom M�ller,Partial,Delivered,W5,Cancelled,Order #84337,2024-01-27,Cancelled for Shampoo
Wheat,363.69,29,2024-03-08,new,electronics,10417.13,83871,Tom M�ller,Processing,Returned,W7,Promotion,Order #83871,2024-03-08,Promotion for Wheat
Juice,264.04,46,2024-06-26,returning,clothing,9749.68,92013,David Kim,Pending,Delivered,W5,Info,Order #92013,2024-06-26,Info for Juice
Basmati Rice,222.31,10,2024-06-28,affiliate,home,2306.36,88366,Priya Patel,Processing,Delivered,W1,Returned,Order #88366,2024-06-28,Returned for Basmati Rice
Juice,212.88,33,2024-05-29,employee,toys,6269.73,93312,Mohammed Ali,Refunded,Out for Delivery,W3,Delivered,Order #93312,2024-05-29,Delivered for Juice
Tea,98.94,31,2024-01-13,regular,beverage,3054.88,26972,Mohammed Ali,Paid,Returned,W9,Delayed,Order #26972,2024-01-13,Delayed for Tea
Bathroom Essentials,329.65,17,2024-01-14,wholesale,cleaning,5960.31,31700,Wei Chen,Paid,On Hold,W6,Settlement,Order #31700,2024-01-14,Settlement for Bathroom Essentials
Tea,248.43,7,2024-02-13,affiliate,home,1819.45,35616,Mohammed Ali,Paid,Processing,W3,Reminder,Order #35616,2024-02-13,Reminder for Tea
Coffee,327.14,9,2024-01-18,returning,electronics,2642.34,21200,Mohammed Ali,Failed,Out for Delivery,W7,Settlement,Order #21200,2024-01-18,Settlement for Coffee
Bathroom Essentials,233.12,5,2024-03-27,new,electronics,1006.95,65240,Wei Chen,Refunded,Cancelled,W1,Delayed,Order #65240,2024-03-27,Delayed for Bathroom Essentials
Snacks,288.57,29,2024-03-01,regular,food,8285.36,81264,Carlos Gomez,Paid,Processing,W8,Settlement,Order #81264,2024-03-01,Settlement for Snacks
Bathroom Essentials,149.92,39,2024-04-17,guest,home,6468.33,59316,David Kim,Processing,Cancelled,W6,Settlement,Order #59316,2024-04-17,Settlement for Bathroom Essentials
Milk,94.29,21,2024-03-26,vip,clothing,1743.92,44422,Lucas Rossi,Failed,Returned,W5,Cancelled,Order #44422,2024-03-26,Cancelled for Milk
Coffee,39.42,17,2024-02-02,regular,personal care,660.38,32659,Emily Brown,Processing,On Hold,W1,Promotion,Order #32659,2024-02-02,Promotion for Coffee
Sugar,330.79,37,2024-01-01,vip,cleaning,12870.65,70629,David Kim,Processing,Processing,W1,Delayed,Order #70629,2024-01-01,Delayed for Sugar
Tea,112.45,50,2024-01-23,vip,personal care,4889.88,43149,Fatima Zahra,Refunded,Processing,W1,Delivered,Order #43149,2024-01-23,Delivered for Tea
Snacks,357.3,27,2024-03-10,employee,stationery,10826.38,95804,Anna Ivanova,Processing,On Hold,W5,Delayed,Order #95804,2024-03-10,Delayed for Snacks
Basmati Rice,212.91,34,2024-04-05,guest,food,7206.98,39270,Mohammed Ali,Failed,On Hold,W1,Promotion,Order #39270,2024-04-05,Promotion for Basmati Rice
Wheat,298.87,18,2024-05-04,wholesale,personal care,5016.81,91154,Sofia Garcia,Unpaid,Out for Delivery,W3,Cancelled,Order #91154,2024-05-04,Cancelled for Wheat
Biscuits,186.78,29,2024-04-20,vip,beverage,5046.58,58970,Sara Lee,Processing,Cancelled,W7,Returned,Order #58970,2024-04-20,Returned for Biscuits
Soap,348.76,20,2024-04-17,affiliate,stationery,7077.09,61692,Lucas Rossi,Failed,On Hold,W2,Info,Order #61692,2024-04-17,Info for Soap
Juice,366.81,3,2024-05-05,returning,toys,1145.93,57691,Jane Smith,Unpaid,Delivered,W8,Cancelled,Order #57691,2024-05-05,Cancelled for Juice
Biscuits,175.91,27,2024-03-17,guest,stationery,3843.43,95002,Carlos Gomez,Failed,Delivered,W9,Info,Order #95002,2024-03-17,Info for Biscuits
Biscuits,365.71,15,2024-05-18,affiliate,home,5966.42,90956,Tom M�ller,Refunded,Out for Delivery,W8,Delayed,Order #90956,2024-05-18,Delayed for Biscuits
Soap,448.66,44,2024-05-26,vip,electronics,18919.43,75475,Wei Chen,Paid,Returned,W6,Delivered,Order #75475,2024-05-26,Delivered for Soap
Juice,283.57,1,2024-01-09,vip,beverage,323.44,32983,Anna Ivanova,Pending,Returned,W6,Delivered,Order #32983,2024-01-09,Delivered for Juice
Snacks,471.74,13,2024-01-23,returning,clothing,5810.53,97018,Anna Ivanova,Paid,On Hold,W8,Delayed,Order #97018,2024-01-23,Delayed for Snacks
Sugar,155.59,14,2024-05-22,guest,electronics,1995.89,78317,Leslie Alexander,Unpaid,Out for Delivery,W1,Info,Order #78317,2024-05-22,Info for Sugar
Snacks,75.42,47,2024-01-15,regular,home,4129.01,25617,Leslie Alexander,Unpaid,On Hold,W4,Returned,Order #25617,2024-01-15,Returned for Snacks
Coffee,174.55,23,2024-04-10,guest,electronics,3412.96,42818,Jane Smith,Pending,Delivered,W1,Settlement,Order #42818,2024-04-10,Settlement for Coffee
Wheat,251.1,14,2024-03-06,regular,toys,3697.79,49799,John Doe,Failed,Cancelled,W5,Reminder,Order #49799,2024-03-06,Reminder for Wheat
Shampoo,415.1,12,2024-03-09,employee,home,4375.57,29729,Priya Patel,Paid,Shipping,W1,Delivered,Order #29729,2024-03-09,Delivered for Shampoo
Bathroom Essentials,60.47,31,2024-04-17,regular,stationery,1947.37,84338,Anna Ivanova,Processing,Out for Delivery,W6,Cancelled,Order #84338,2024-04-17,Cancelled for Bathroom Essentials
Sugar,81.84,25,2024-06-08,guest,toys,1720.42,26768,Wei Chen,Partial,On Hold,W2,Info,Order #26768,2024-06-08,Info for Sugar
Cooking Oil,177.6,17,2024-04-18,new,food,2895.26,53604,Mohammed Ali,Failed,Returned,W7,Info,Order #53604,2024-04-18,Info for Cooking Oil
Milk,274.21,7,2024-04-10,returning,food,2176.67,76214,Emily Brown,Paid,Delivered,W2,Promotion,Order #76214,2024-04-10,Promotion for Milk
Snacks,349.37,10,2024-02-27,wholesale,toys,3937.92,84362,Leslie Alexander,Pending,On Hold,W4,Returned,Order #84362,2024-02-27,Returned for Snacks
Cooking Oil,329.32,3,2024-03-09,regular,clothing,992.78,90165,Wei Chen,Failed,Out for Delivery,W9,Delayed,Order #90165,2024-03-09,Delayed for Cooking Oil
Milk,188.7,43,2024-01-21,guest,food,6763.89,95399,Sara Lee,Partial,On Hold,W4,Cancelled,Order #95399,2024-01-21,Cancelled for Milk
Juice,455.97,4,2024-05-22,vip,clothing,1591.77,52138,David Kim,Paid,Cancelled,W1,Reminder,Order #52138,2024-05-22,Reminder for Juice
Milk,77.76,11,2024-03-07,regular,cleaning,922.24,56268,Mohammed Ali,Paid,Cancelled,W6,Delayed,Order #56268,2024-03-07,Delayed for Milk
Salt,483.48,5,2024-05-09,regular,clothing,2201.48,87574,Carlos Gomez,Failed,Delivered,W8,Shipped,Order #87574,2024-05-09,Shipped for Salt
Wheat,23.91,20,2024-04-23,vip,beverage,544.11,23095,Carlos Gomez,Processing,Processing,W9,Shipped,Order #23095,2024-04-23,Shipped for Wheat
Biscuits,190.86,46,2024-01-19,regular,personal care,7540.46,76409,Priya Patel,Failed,Processing,W9,Info,Order #76409,2024-01-19,Info for Biscuits
Salt,325.26,3,2024-05-26,employee,clothing,1124.45,95123,Anna Ivanova,Pending,Processing,W6,Delayed,Order #95123,2024-05-26,Delayed for Salt
